mission_time_s,tx,ty,tz,error,d1,d2,d3,x1,x2,x3,y1,y2,y3,z1,z2,z3
348.426134,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.808473,11.885017,14.873387,19.892458,16.379652,16.377579,-4.948502,-4.907616,-4.926376
348.446186,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.812005,11.892688,14.880281,19.892656,16.379818,16.378265,-4.948406,-4.907883,-4.926197
348.465543,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.817119,11.904135,14.890603,19.893002,16.380041,16.379318,-4.948231,-4.908230,-4.925930
348.486665,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.818784,11.907939,14.897477,19.893112,16.380110,16.380016,-4.948177,-4.908333,-4.925777
348.496692,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.820397,11.915520,14.900915,19.893246,16.380230,16.380379,-4.948105,-4.908546,-4.925690
348.517009,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.825125,11.919297,14.911231,19.893629,16.380280,16.381445,-4.947887,-4.908657,-4.925465
348.526384,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.828161,11.930607,14.914658,19.893898,16.380411,16.381805,-4.947708,-4.908970,-4.925385
348.536653,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.829652,11.934366,14.918084,19.894030,16.380444,16.382162,-4.947590,-4.909073,-4.925312
348.546424,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.832562,11.938124,14.924938,19.894287,16.380474,16.382866,-4.947342,-4.909172,-4.925179
348.565754,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.833983,11.949334,14.931789,19.894415,16.380527,16.383606,-4.947212,-4.909447,-4.925064
348.586438,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.838134,11.956780,14.938644,19.894783,16.380550,16.384331,-4.946850,-4.909615,-4.924976
348.596610,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.840790,11.964188,14.945500,19.895008,16.380529,16.385073,-4.946579,-4.909767,-4.924915
348.617837,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.843375,11.967888,14.952362,19.895222,16.380518,16.385799,-4.946316,-4.909836,-4.924873
348.625418,18.217443,15.704901,-10.204084,19.991865,1,0,1,14.845848,11.978954,14.959214,19.895386,16.380480,16.386555,-4.946022,-4.910023,-4.924839
348.644714,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.847057,11.982635,14.966071,19.895464,16.380465,16.387295,-4.945881,-4.910088,-4.924839
348.656779,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.849419,11.986312,14.969495,19.895599,16.380451,16.387680,-4.945580,-4.910152,-4.924828
348.677134,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.851707,12.000938,14.979776,19.895712,16.380390,16.388815,-4.945259,-4.910358,-4.924828
348.686091,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.853910,12.004580,14.983189,19.895803,16.380365,16.389217,-4.944950,-4.910397,-4.924824
348.705241,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.854980,12.011851,14.990017,19.895842,16.380320,16.390005,-4.944801,-4.910465,-4.924831
348.725261,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.859088,12.019109,15.000252,19.895933,16.380280,16.391180,-4.944218,-4.910534,-4.924858
348.736670,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.860076,12.022725,15.003653,19.895941,16.380238,16.391579,-4.944077,-4.910545,-4.924866
348.745568,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.861047,12.033549,15.010461,19.895947,16.380123,16.392363,-4.943939,-4.910564,-4.924896
348.765289,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.863830,12.040756,15.017246,19.895937,16.380039,16.393160,-4.943565,-4.910545,-4.924900
348.787519,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.864727,12.047945,15.024041,19.895933,16.379963,16.393940,-4.943455,-4.910515,-4.924923
348.796928,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.865597,12.051540,15.030781,19.895910,16.379919,16.394730,-4.943348,-4.910496,-4.924957
348.805490,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.868127,12.055131,15.034155,19.895836,16.379877,16.395119,-4.943047,-4.910473,-4.924980
348.816994,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.868956,12.058717,15.037531,19.895803,16.379837,16.395504,-4.942944,-4.910446,-4.925007
348.826340,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.870569,12.069449,15.044229,19.895739,16.379711,16.396271,-4.942749,-4.910370,-4.925087
348.846448,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.872124,12.073017,15.050939,19.895670,16.379669,16.397020,-4.942581,-4.910343,-4.925179
348.857456,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.872907,12.080127,15.057587,19.895638,16.379583,16.397747,-4.942482,-4.910294,-4.925312
348.865620,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.873674,12.083669,15.060916,19.895605,16.379539,16.398104,-4.942387,-4.910271,-4.925381
348.878050,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.875175,12.090738,15.064248,19.895531,16.379456,16.398458,-4.942204,-4.910213,-4.925465
348.886429,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.875918,12.094264,15.067551,19.895494,16.379398,16.398806,-4.942108,-4.910179,-4.925564
348.904972,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.877358,12.097784,15.077480,19.895420,16.379343,16.399828,-4.941952,-4.910145,-4.925880
348.917569,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.878739,12.104807,15.080770,19.895344,16.379236,16.400148,-4.941807,-4.910072,-4.926022
348.936598,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.880068,12.111812,15.087363,19.895262,16.379133,16.400778,-4.941673,-4.909981,-4.926311
348.956752,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.881972,12.125749,15.097263,19.895155,16.378950,16.401632,-4.941494,-4.909763,-4.926796
348.979396,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.883176,12.136139,15.107192,19.895092,16.378834,16.402426,-4.941391,-4.909580,-4.927307
348.987163,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.883767,12.139595,15.110512,19.895060,16.378796,16.402651,-4.941345,-4.909527,-4.927502
349.005483,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.885461,12.143045,15.117162,19.894955,16.378761,16.403095,-4.941223,-4.909470,-4.927868
349.025365,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.886571,12.156758,15.127183,19.894880,16.378658,16.403675,-4.941154,-4.909264,-4.928436
349.046502,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.888156,12.163569,15.133889,19.894781,16.378628,16.404026,-4.941067,-4.909172,-4.928822
349.065306,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.888674,12.166953,15.140633,19.894758,16.378616,16.404295,-4.941036,-4.909138,-4.929218
349.078092,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.890174,12.177063,15.147389,19.894701,16.378595,16.404558,-4.940945,-4.909031,-4.929611
349.096568,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.891144,12.180409,15.154183,19.894682,16.378599,16.404730,-4.940880,-4.909016,-4.930008
349.105777,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.892058,12.190411,15.160991,19.894659,16.378620,16.404898,-4.940826,-4.908962,-4.930401
349.125291,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.892960,12.193744,15.167857,19.894714,16.378635,16.404974,-4.940773,-4.908966,-4.930756
349.137782,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.893389,12.200388,15.174735,19.894739,16.378674,16.405048,-4.940739,-4.908962,-4.931099
349.146535,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.893806,12.203698,15.178198,19.894764,16.378696,16.405046,-4.940708,-4.908958,-4.931274
349.157033,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.894622,12.210325,15.181663,19.894890,16.378748,16.405045,-4.940628,-4.908966,-4.931446
349.165283,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.895011,12.213627,15.185130,19.894951,16.378777,16.405045,-4.940594,-4.908966,-4.931618
349.186246,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.896099,12.216921,15.195578,19.895182,16.378807,16.404974,-4.940491,-4.908966,-4.932152
349.196602,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.896437,12.226799,15.199070,19.895264,16.378908,16.404940,-4.940475,-4.908951,-4.932331
349.205301,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.896763,12.230074,15.202564,19.895346,16.378944,16.404907,-4.940460,-4.908943,-4.932510
349.225753,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.897698,12.233340,15.213057,19.895655,16.378992,16.404734,-4.940388,-4.908943,-4.933029
349.237433,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.897985,12.243087,15.216558,19.895752,16.379139,16.404678,-4.940369,-4.908936,-4.933201
349.256695,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.898261,12.246317,15.223565,19.895874,16.379190,16.404535,-4.940334,-4.908932,-4.933548
349.266487,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.898774,12.252766,15.227073,19.896107,16.379313,16.404448,-4.940289,-4.908932,-4.933720
349.286413,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.899435,12.262383,15.237606,19.896482,16.379520,16.404158,-4.940212,-4.908909,-4.934238
349.305442,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.899815,12.268764,15.248155,19.896730,16.379692,16.403814,-4.940166,-4.908867,-4.934750
349.325832,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.900276,12.278280,15.255226,19.897148,16.379992,16.403521,-4.940098,-4.908783,-4.935081
349.337497,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.900539,12.281435,15.262302,19.897429,16.380098,16.403234,-4.940079,-4.908752,-4.935402
349.346769,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.900659,12.284580,15.265861,19.897570,16.380205,16.403049,-4.940075,-4.908718,-4.935577
349.356666,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.900771,12.290841,15.269420,19.897709,16.380461,16.402866,-4.940071,-4.908634,-4.935738
349.365313,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.900873,12.293956,15.272980,19.897842,16.380589,16.402687,-4.940071,-4.908592,-4.935898
349.385530,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901149,12.300144,15.283687,19.898296,16.380863,16.402119,-4.940121,-4.908497,-4.936413
349.396930,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901226,12.306281,15.287260,19.898453,16.381153,16.401926,-4.940144,-4.908394,-4.936588
349.406040,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901292,12.309334,15.290834,19.898605,16.381296,16.401735,-4.940170,-4.908340,-4.936760
349.425070,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901467,12.312372,15.297995,19.898960,16.381458,16.401342,-4.940231,-4.908287,-4.937134
349.437643,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901542,12.318418,15.305156,19.899130,16.381783,16.400959,-4.940266,-4.908142,-4.937500
349.446262,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901607,12.321425,15.308740,19.899296,16.381943,16.400770,-4.940292,-4.908066,-4.937698
349.456646,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901772,12.327405,15.312325,19.899683,16.382280,16.400581,-4.940331,-4.907902,-4.937893
349.476784,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.901896,12.333347,15.323084,19.900055,16.382612,16.400032,-4.940372,-4.907734,-4.938499
349.485851,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902049,12.336300,15.326673,19.900490,16.382774,16.399855,-4.940430,-4.907631,-4.938717
349.505689,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902167,12.345092,15.337436,19.900906,16.383263,16.399336,-4.940472,-4.907318,-4.939350
349.525124,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902330,12.353739,15.344595,19.901594,16.383739,16.399014,-4.940563,-4.907005,-4.939816
349.545869,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902431,12.359439,15.355332,19.902309,16.384050,16.398558,-4.940659,-4.906784,-4.940529
349.565224,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902460,12.365046,15.362491,19.902784,16.384352,16.398275,-4.940758,-4.906555,-4.941036
349.585612,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902481,12.370611,15.373212,19.903547,16.384651,16.397861,-4.940907,-4.906326,-4.941841
349.605952,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902469,12.378816,15.380349,19.903793,16.385103,16.397594,-4.940956,-4.905975,-4.942413
349.616800,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902456,12.381533,15.383912,19.904318,16.385252,16.397459,-4.941059,-4.905853,-4.942726
349.625030,18.517426,15.751485,-10.184604,20.239346,1,0,1,14.902406,12.389569,15.391034,19.904825,16.385754,16.397200,-4.941158,-4.905453,-4.943329
349.646060,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.902335,12.392229,15.398153,19.905325,16.385920,16.396942,-4.941257,-4.905319,-4.943932
349.657250,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.902293,12.397480,15.401713,19.905577,16.386303,16.396814,-4.941307,-4.905018,-4.944237
349.665574,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.902181,12.402696,15.408827,19.906067,16.386681,16.396566,-4.941399,-4.904716,-4.944824
349.685352,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.902111,12.405264,15.415960,19.906326,16.386892,16.396303,-4.941441,-4.904552,-4.945435
349.697002,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.901945,12.407825,15.419524,19.906830,16.387104,16.396175,-4.941525,-4.904388,-4.945728
349.716940,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.901850,12.412918,15.430204,19.907074,16.387522,16.395781,-4.941566,-4.904068,-4.946617
349.725354,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.901565,12.420389,15.433761,19.907839,16.388193,16.395649,-4.941650,-4.903553,-4.946907
349.745887,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.901224,12.425295,15.440881,19.908594,16.388647,16.395376,-4.941666,-4.903206,-4.947487
349.765998,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.900963,12.432542,15.451566,19.909082,16.389334,16.394960,-4.941669,-4.902683,-4.948341
349.786192,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.900826,12.434940,15.462266,19.909330,16.389559,16.394547,-4.941662,-4.902515,-4.949219
349.798395,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.900373,12.441976,15.465835,19.910046,16.390265,16.394409,-4.941620,-4.901974,-4.949509
349.806314,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.900218,12.444304,15.469400,19.910278,16.390495,16.394278,-4.941570,-4.901798,-4.949791
349.825290,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.899886,12.451152,15.480101,19.910727,16.391224,16.393896,-4.941479,-4.901260,-4.950661
349.847022,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.899342,12.455659,15.487227,19.911364,16.391718,16.393642,-4.941319,-4.900936,-4.951199
349.866078,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.898729,12.462329,15.497908,19.911978,16.392469,16.393261,-4.941093,-4.900467,-4.951984
349.876844,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.898504,12.464536,15.501458,19.912188,16.392727,16.393135,-4.941010,-4.900314,-4.952263
349.885254,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.898273,12.466734,15.505006,19.912392,16.392981,16.393015,-4.940926,-4.900166,-4.952534
349.906447,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.897791,12.473275,15.512095,19.912785,16.393740,16.392780,-4.940773,-4.899738,-4.953068
349.924943,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.896983,12.477589,15.522704,19.913420,16.394251,16.392466,-4.940510,-4.899467,-4.953945
349.938518,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.896705,12.479733,15.526236,19.913620,16.394501,16.392366,-4.940430,-4.899334,-4.954220
349.956568,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.896099,12.486112,15.536847,19.914055,16.395285,16.392157,-4.940250,-4.898937,-4.955105
349.967012,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.895474,12.488222,15.540380,19.914465,16.395538,16.392094,-4.940090,-4.898819,-4.955387
349.985392,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.894808,12.492420,15.547446,19.914907,16.396067,16.391993,-4.939945,-4.898571,-4.955994
350.007163,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.893769,12.498648,15.558035,19.915543,16.396843,16.391861,-4.939751,-4.898209,-4.956879
350.024995,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.892670,12.500701,15.568613,19.916162,16.397100,16.391745,-4.939594,-4.898087,-4.957764
350.037662,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.892294,12.506822,15.572134,19.916380,16.397850,16.391710,-4.939571,-4.897694,-4.958042
350.056590,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.891533,12.510814,15.579165,19.916798,16.398348,16.391634,-4.939537,-4.897415,-4.958630
350.076676,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.891149,12.512798,15.589694,19.916998,16.398592,16.391544,-4.939522,-4.897282,-4.959473
350.085201,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.889985,12.516717,15.593200,19.917624,16.399075,16.391521,-4.939533,-4.897041,-4.959755
350.098244,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.889591,12.522504,15.600204,19.917818,16.399771,16.391481,-4.939522,-4.896732,-4.960289
350.106482,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.888752,12.524399,15.603705,19.918224,16.400002,16.391466,-4.939541,-4.896645,-4.960564
350.124912,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.887905,12.526286,15.610703,19.918604,16.400229,16.391441,-4.939564,-4.896561,-4.961082
350.137450,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.887469,12.530041,15.614196,19.918795,16.400675,16.391434,-4.939594,-4.896393,-4.961330
350.156658,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.886149,12.535574,15.624647,19.919331,16.401340,16.391434,-4.939678,-4.896252,-4.962048
350.165332,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.885706,12.537406,15.628127,19.919498,16.401556,16.391438,-4.939705,-4.896206,-4.962269
350.185683,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.884318,12.542824,15.638583,19.919985,16.402206,16.391447,-4.939835,-4.896084,-4.962914
350.197778,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.883854,12.544615,15.642062,19.920135,16.402418,16.391453,-4.939880,-4.896049,-4.963120
350.216762,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.883356,12.548156,15.648986,19.920261,16.402853,16.391459,-4.939949,-4.895962,-4.963531
350.237600,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.881332,12.553415,15.659351,19.920689,16.403500,16.391485,-4.940205,-4.895824,-4.964111
350.256569,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.880811,12.556886,15.666245,19.920767,16.403940,16.391516,-4.940289,-4.895729,-4.964481
350.266575,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.880289,12.558610,15.669687,19.920839,16.404156,16.391533,-4.940369,-4.895683,-4.964657
350.286310,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.878663,12.562036,15.679976,19.920958,16.404610,16.391630,-4.940624,-4.895565,-4.965168
350.298280,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.877560,12.567121,15.686821,19.920992,16.405270,16.391703,-4.940784,-4.895390,-4.965473
350.306277,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.876406,12.568802,15.690200,19.920980,16.405495,16.391758,-4.940964,-4.895313,-4.965622
350.326701,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.875256,12.572142,15.696948,19.920954,16.405941,16.391872,-4.941139,-4.895218,-4.965870
350.345327,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.874654,12.577054,15.706960,19.920914,16.406612,16.392117,-4.941238,-4.895054,-4.966198
350.357046,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.872853,12.578670,15.710276,19.920774,16.406836,16.392212,-4.941525,-4.894997,-4.966293
350.376626,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.871607,12.581862,15.716874,19.920647,16.407297,16.392427,-4.941704,-4.894878,-4.966484
350.400077,18.860773,15.716812,-10.208398,20.522646,1,0,1,14.869725,12.586573,15.726706,19.920422,16.408001,16.392792,-4.941975,-4.894733,-4.966736
